systemTime,displayTime,value,realtimeValue,smoothedValue,status,trend,trendRate
2025-02-08T03:21:54,2025-02-07T19:21:54,187,188,187.0,,fortyFiveUp,1.1
2025-02-08T03:16:54,2025-02-07T19:16:54,183,184,183.0,,fortyFiveUp,1.1
2025-02-08T03:11:53,2025-02-07T19:11:53,177,176,177.0,,flat,0.9
2025-02-08T03:06:54,2025-02-07T19:06:54,170,170,170.0,,flat,0.8
2025-02-08T03:01:54,2025-02-07T19:01:54,165,165,165.0,,flat,0.7
2025-02-08T02:56:53,2025-02-07T18:56:53,161,161,161.0,,flat,0.6
2025-02-08T02:51:54,2025-02-07T18:51:54,157,157,157.0,,flat,0.5
2025-02-08T02:46:54,2025-02-07T18:46:54,153,153,153.0,,flat,0.4
2025-02-08T02:41:54,2025-02-07T18:41:54,150,150,150.0,,flat,0.2
2025-02-08T02:36:54,2025-02-07T18:36:54,147,147,147.0,,flat,0.1
2025-02-08T02:31:54,2025-02-07T18:31:54,146,145,146.0,,flat,-0.1
2025-02-08T02:26:54,2025-02-07T18:26:54,145,146,145.0,,flat,-0.1
2025-02-08T02:21:54,2025-02-07T18:21:54,145,143,145.0,,flat,-0.2
2025-02-08T02:16:54,2025-02-07T18:16:54,146,145,146.0,,flat,-0.1
2025-02-08T02:11:54,2025-02-07T18:11:54,149,149,149.0,,flat,0.3
2025-02-08T02:06:54,2025-02-07T18:06:54,151,152,151.0,,flat,0.6
2025-02-08T02:01:54,2025-02-07T18:01:54,151,151,151.0,,flat,0.8
2025-02-08T01:56:54,2025-02-07T17:56:54,149,149,149.0,,fortyFiveUp,1.0
2025-02-08T01:51:54,2025-02-07T17:51:54,145,146,145.0,,fortyFiveUp,1.1
2025-02-08T01:46:54,2025-02-07T17:46:54,139,140,139.0,,fortyFiveUp,1.0
2025-02-08T01:41:54,2025-02-07T17:41:54,133,132,133.0,,flat,0.8
2025-02-08T01:36:53,2025-02-07T17:36:53,127,127,127.0,,flat,0.7
2025-02-08T01:31:54,2025-02-07T17:31:54,122,122,122.0,,flat,0.5
2025-02-08T01:26:54,2025-02-07T17:26:54,118,117,118.0,,flat,0.4
2025-02-08T01:21:53,2025-02-07T17:21:53,115,115,115.0,,flat,0.3
2025-02-08T01:16:54,2025-02-07T17:16:54,114,114,114.0,,flat,0.4
2025-02-08T01:11:54,2025-02-07T17:11:54,112,112,112.0,,flat,0.4
2025-02-08T01:06:54,2025-02-07T17:06:54,110,110,110.0,,flat,0.5
2025-02-08T01:01:54,2025-02-07T17:01:54,108,109,108.0,,flat,0.6
2025-02-08T00:56:54,2025-02-07T16:56:54,106,106,106.0,,flat,0.6
2025-02-08T00:51:54,2025-02-07T16:51:54,103,102,103.0,,flat,0.5
2025-02-08T00:46:54,2025-02-07T16:46:54,100,100,100.0,,flat,0.5
2025-02-08T00:41:54,2025-02-07T16:41:54,97,97,97.0,,flat,0.4
2025-02-08T00:36:54,2025-02-07T16:36:54,93,93,93.0,,flat,0.2
2025-02-08T00:31:54,2025-02-07T16:31:54,89,89,89.0,,flat,-0.1
2025-02-08T00:26:54,2025-02-07T16:26:54,86,85,86.0,,flat,-0.4
2025-02-08T00:21:54,2025-02-07T16:21:54,86,85,86.0,,flat,-0.5
2025-02-08T00:16:54,2025-02-07T16:16:54,87,87,87.0,,flat,-0.6
2025-02-08T00:11:54,2025-02-07T16:11:54,89,90,89.0,,flat,-0.7
2025-02-08T00:06:54,2025-02-07T16:06:54,91,91,91.0,,flat,-0.8
2025-02-08T00:01:54,2025-02-07T16:01:54,93,93,93.0,,fortyFiveDown,-1.1
2025-02-07T23:56:54,2025-02-07T15:56:54,96,96,96.0,,fortyFiveDown,-1.3
2025-02-07T23:51:54,2025-02-07T15:51:54,100,100,100.0,,fortyFiveDown,-1.6
2025-02-07T23:46:54,2025-02-07T15:46:54,106,105,106.0,,fortyFiveDown,-1.8
2025-02-07T23:41:54,2025-02-07T15:41:54,115,113,115.0,,fortyFiveDown,-1.7
2025-02-07T23:36:54,2025-02-07T15:36:54,127,128,127.0,,fortyFiveDown,-1.0
2025-02-07T23:31:54,2025-02-07T15:31:54,138,139,138.0,,flat,-0.5
2025-02-07T23:26:54,2025-02-07T15:26:54,146,147,146.0,,flat,0.1
2025-02-07T23:21:54,2025-02-07T15:21:54,152,153,152.0,,flat,0.6
2025-02-07T23:16:54,2025-02-07T15:16:54,153,155,153.0,,fortyFiveUp,1.0
2025-02-07T23:11:54,2025-02-07T15:11:54,152,152,152.0,,fortyFiveUp,1.2
2025-02-07T23:06:54,2025-02-07T15:06:54,148,149,148.0,,fortyFiveUp,1.5
2025-02-07T23:01:54,2025-02-07T15:01:54,144,144,144.0,,fortyFiveUp,1.8
2025-02-07T22:56:54,2025-02-07T14:56:54,137,139,137.0,,fortyFiveUp,1.9
2025-02-07T22:51:54,2025-02-07T14:51:54,126,127,126.0,,fortyFiveUp,1.5
2025-02-07T22:46:54,2025-02-07T14:46:54,114,113,114.0,,fortyFiveUp,1.0
2025-02-07T22:41:54,2025-02-07T14:41:54,104,102,104.0,,flat,0.6
2025-02-07T22:36:54,2025-02-07T14:36:54,97,97,97.0,,flat,0.4
2025-02-07T22:31:54,2025-02-07T14:31:54,94,93,94.0,,flat,0.3
2025-02-07T22:26:54,2025-02-07T14:26:54,91,91,91.0,,flat,0.2
2025-02-07T22:21:54,2025-02-07T14:21:54,88,88,88.0,,flat,-0.1
2025-02-07T22:16:54,2025-02-07T14:16:54,85,84,85.0,,flat,-0.6
2025-02-07T22:11:54,2025-02-07T14:11:54,83,82,83.0,,fortyFiveDown,-1.0
2025-02-07T22:06:54,2025-02-07T14:06:54,85,84,85.0,,fortyFiveDown,-1.1
2025-02-07T22:01:54,2025-02-07T14:01:54,90,90,90.0,,fortyFiveDown,-1.1
2025-02-07T21:56:54,2025-02-07T13:56:54,97,96,97.0,,fortyFiveDown,-1.0
2025-02-07T21:51:54,2025-02-07T13:51:54,104,104,104.0,,flat,-0.6
2025-02-07T21:46:54,2025-02-07T13:46:54,112,113,112.0,,flat,0.0
2025-02-07T21:41:54,2025-02-07T13:41:54,118,119,118.0,,flat,0.6
2025-02-07T21:36:54,2025-02-07T13:36:54,119,121,119.0,,flat,0.8
2025-02-07T21:31:54,2025-02-07T13:31:54,116,117,116.0,,flat,0.8
2025-02-07T21:26:54,2025-02-07T13:26:54,112,111,112.0,,flat,0.7
2025-02-07T21:21:54,2025-02-07T13:21:54,108,109,108.0,,flat,0.7
2025-02-07T21:16:54,2025-02-07T13:16:54,105,104,105.0,,flat,0.7
2025-02-07T21:11:54,2025-02-07T13:11:54,102,103,102.0,,flat,0.9
2025-02-07T21:06:54,2025-02-07T13:06:54,99,99,99.0,,flat,0.9
2025-02-07T21:01:54,2025-02-07T13:01:54,94,95,94.0,,flat,0.9
2025-02-07T20:56:54,2025-02-07T12:56:54,89,89,89.0,,flat,0.7
2025-02-07T20:51:54,2025-02-07T12:51:54,82,82,82.0,,flat,0.3
2025-02-07T20:46:54,2025-02-07T12:46:54,77,76,77.0,,flat,0.0
2025-02-07T20:41:54,2025-02-07T12:41:54,74,72,74.0,,flat,-0.2
2025-02-07T20:36:54,2025-02-07T12:36:54,74,74,74.0,,flat,-0.2
2025-02-07T20:31:54,2025-02-07T12:31:54,75,75,75.0,,flat,-0.2
2025-02-07T20:26:54,2025-02-07T12:26:54,76,76,76.0,,flat,-0.1
2025-02-07T20:21:54,2025-02-07T12:21:54,76,77,76.0,,flat,-0.2
2025-02-07T20:16:54,2025-02-07T12:16:54,76,75,76.0,,flat,-0.5
2025-02-07T20:11:54,2025-02-07T12:11:54,76,75,76.0,,flat,-0.7
2025-02-07T20:06:54,2025-02-07T12:06:54,78,78,78.0,,flat,-0.7
2025-02-07T20:01:54,2025-02-07T12:01:54,83,82,83.0,,flat,-0.5
2025-02-07T19:56:54,2025-02-07T11:56:54,89,89,89.0,,flat,0.0
2025-02-07T19:51:54,2025-02-07T11:51:54,94,95,94.0,,flat,0.5
2025-02-07T19:46:54,2025-02-07T11:46:54,95,98,95.0,,flat,0.7
2025-02-07T19:41:54,2025-02-07T11:41:54,91,91,91.0,,flat,0.3
2025-02-07T19:36:54,2025-02-07T11:36:54,85,84,85.0,,flat,-0.1
2025-02-07T19:31:54,2025-02-07T11:31:54,82,81,82.0,,flat,-0.5
2025-02-07T19:26:54,2025-02-07T11:26:54,82,81,82.0,,flat,-0.7
2025-02-07T19:21:54,2025-02-07T11:21:54,84,83,84.0,,flat,-0.8
2025-02-07T19:16:54,2025-02-07T11:16:54,88,87,88.0,,flat,-0.7
2025-02-07T19:11:54,2025-02-07T11:11:54,93,93,93.0,,flat,-0.4
2025-02-07T19:06:54,2025-02-07T11:06:54,98,99,98.0,,flat,0.0
2025-02-07T19:01:54,2025-02-07T11:01:54,102,102,102.0,,flat,0.3
2025-02-07T18:56:54,2025-02-07T10:56:54,102,104,102.0,,flat,0.5
2025-02-07T18:51:54,2025-02-07T10:51:54,101,101,101.0,,flat,0.4
2025-02-07T18:46:54,2025-02-07T10:46:54,97,97,97.0,,flat,0.3
2025-02-07T18:41:54,2025-02-07T10:41:54,95,94,95.0,,flat,0.2
2025-02-07T18:36:54,2025-02-07T10:36:54,94,94,94.0,,flat,0.2
2025-02-07T18:31:54,2025-02-07T10:31:54,93,94,93.0,,flat,0.3
2025-02-07T18:26:55,2025-02-07T10:26:55,92,92,92.0,,flat,0.2
2025-02-07T18:21:54,2025-02-07T10:21:54,89,90,89.0,,flat,0.0
2025-02-07T18:16:54,2025-02-07T10:16:54,87,86,87.0,,flat,-0.2
2025-02-07T18:11:54,2025-02-07T10:11:54,87,86,87.0,,flat,-0.3
2025-02-07T18:06:54,2025-02-07T10:06:54,88,88,88.0,,flat,-0.2
2025-02-07T18:01:54,2025-02-07T10:01:54,90,91,90.0,,flat,-0.1
2025-02-07T17:56:54,2025-02-07T09:56:54,91,92,91.0,,flat,-0.1
2025-02-07T17:51:54,2025-02-07T09:51:54,91,91,91.0,,flat,-0.2
2025-02-07T17:46:54,2025-02-07T09:46:54,91,91,91.0,,flat,-0.3
2025-02-07T17:41:54,2025-02-07T09:41:54,92,92,92.0,,flat,-0.3
2025-02-07T17:36:54,2025-02-07T09:36:54,94,94,94.0,,flat,-0.3
2025-02-07T17:31:54,2025-02-07T09:31:54,96,96,96.0,,flat,-0.3
2025-02-07T17:26:54,2025-02-07T09:26:54,98,98,98.0,,flat,-0.2
2025-02-07T17:21:54,2025-02-07T09:21:54,99,99,99.0,,flat,-0.1
2025-02-07T17:16:54,2025-02-07T09:16:54,100,101,100.0,,flat,0.0
2025-02-07T17:11:54,2025-02-07T09:11:54,101,101,101.0,,flat,0.1
2025-02-07T17:06:54,2025-02-07T09:06:54,101,101,101.0,,flat,0.1
2025-02-07T17:01:54,2025-02-07T09:01:54,101,102,101.0,,flat,0.1
2025-02-07T16:56:55,2025-02-07T08:56:55,101,101,101.0,,flat,0.1
2025-02-07T16:51:54,2025-02-07T08:51:54,101,100,101.0,,flat,0.1
2025-02-07T16:46:54,2025-02-07T08:46:54,101,101,101.0,,flat,0.2
2025-02-07T16:41:54,2025-02-07T08:41:54,100,101,100.0,,flat,0.2
2025-02-07T16:36:54,2025-02-07T08:36:54,99,99,99.0,,flat,0.2
2025-02-07T16:31:54,2025-02-07T08:31:54,98,98,98.0,,flat,0.1
2025-02-07T16:26:54,2025-02-07T08:26:54,97,97,97.0,,flat,0.1
2025-02-07T16:21:54,2025-02-07T08:21:54,96,96,96.0,,flat,0.0
2025-02-07T16:16:54,2025-02-07T08:16:54,95,95,95.0,,flat,0.0
2025-02-07T16:11:54,2025-02-07T08:11:54,94,95,94.0,,flat,-0.2
2025-02-07T16:06:54,2025-02-07T08:06:54,93,93,93.0,,flat,-0.6
2025-02-07T16:01:54,2025-02-07T08:01:54,92,90,92.0,,fortyFiveDown,-1.0
2025-02-07T15:56:54,2025-02-07T07:56:54,94,93,94.0,,fortyFiveDown,-1.0
2025-02-07T15:51:54,2025-02-07T07:51:54,100,100,100.0,,flat,-0.8
2025-02-07T15:46:54,2025-02-07T07:46:54,105,107,105.0,,flat,-0.6
2025-02-07T15:41:54,2025-02-07T07:41:54,109,109,109.0,,flat,-0.7
2025-02-07T15:36:54,2025-02-07T07:36:54,113,112,113.0,,flat,-0.7
2025-02-07T15:31:54,2025-02-07T07:31:54,117,117,117.0,,flat,-0.5
2025-02-07T15:26:54,2025-02-07T07:26:54,120,121,120.0,,flat,-0.5
2025-02-07T15:21:54,2025-02-07T07:21:54,123,123,123.0,,flat,-0.6
2025-02-07T15:16:55,2025-02-07T07:16:55,125,125,125.0,,flat,-0.6
2025-02-07T15:11:54,2025-02-07T07:11:54,128,127,128.0,,flat,-0.6
2025-02-07T15:06:54,2025-02-07T07:06:54,132,131,132.0,,flat,-0.4
2025-02-07T15:01:54,2025-02-07T07:01:54,136,137,136.0,,flat,-0.1
2025-02-07T14:56:54,2025-02-07T06:56:54,139,139,139.0,,flat,0.0
2025-02-07T14:51:54,2025-02-07T06:51:54,140,140,140.0,,flat,0.1
2025-02-07T14:46:54,2025-02-07T06:46:54,141,141,141.0,,flat,0.2
2025-02-07T14:41:54,2025-02-07T06:41:54,141,141,141.0,,flat,0.3
2025-02-07T14:36:54,2025-02-07T06:36:54,140,141,140.0,,flat,0.4
2025-02-07T14:31:54,2025-02-07T06:31:54,139,139,139.0,,flat,0.4
2025-02-07T14:26:54,2025-02-07T06:26:54,137,137,137.0,,flat,0.4
2025-02-07T14:21:54,2025-02-07T06:21:54,134,134,134.0,,flat,0.2
2025-02-07T14:16:54,2025-02-07T06:16:54,132,130,132.0,,flat,0.1
2025-02-07T14:11:54,2025-02-07T06:11:54,130,131,130.0,,flat,0.2
2025-02-07T14:06:54,2025-02-07T06:06:54,130,130,130.0,,flat,0.2
2025-02-07T14:01:54,2025-02-07T06:01:54,128,128,128.0,,flat,0.1
2025-02-07T13:56:54,2025-02-07T05:56:54,127,127,127.0,,flat,0.0
2025-02-07T13:51:55,2025-02-07T05:51:55,127,126,127.0,,flat,0.0
2025-02-07T13:46:54,2025-02-07T05:46:54,127,127,127.0,,flat,0.1
2025-02-07T13:41:55,2025-02-07T05:41:55,127,128,127.0,,flat,0.2
2025-02-07T13:36:55,2025-02-07T05:36:55,127,127,127.0,,flat,0.3
2025-02-07T13:31:54,2025-02-07T05:31:54,126,126,126.0,,flat,0.3
2025-02-07T13:26:54,2025-02-07T05:26:54,125,125,125.0,,flat,0.3
2025-02-07T13:21:54,2025-02-07T05:21:54,124,124,124.0,,flat,0.4
2025-02-07T13:16:54,2025-02-07T05:16:54,124,124,124.0,,flat,0.5
2025-02-07T13:11:54,2025-02-07T05:11:54,122,123,122.0,,flat,0.6
2025-02-07T13:06:55,2025-02-07T05:06:55,118,118,118.0,,flat,0.4
2025-02-07T13:01:54,2025-02-07T05:01:54,114,113,114.0,,flat,0.2
2025-02-07T12:56:54,2025-02-07T04:56:54,112,112,112.0,,flat,0.1
2025-02-07T12:51:54,2025-02-07T04:51:54,111,111,111.0,,flat,0.1
2025-02-07T12:46:54,2025-02-07T04:46:54,110,110,110.0,,flat,0.1
2025-02-07T12:41:54,2025-02-07T04:41:54,110,110,110.0,,flat,0.2
2025-02-07T12:36:54,2025-02-07T04:36:54,109,109,109.0,,flat,0.2
2025-02-07T12:31:54,2025-02-07T04:31:54,108,108,108.0,,flat,0.2
2025-02-07T12:26:54,2025-02-07T04:26:54,107,107,107.0,,flat,0.1
2025-02-07T12:21:55,2025-02-07T04:21:55,105,105,105.0,,flat,0.0
2025-02-07T12:16:54,2025-02-07T04:16:54,104,104,104.0,,flat,-0.1
2025-02-07T12:11:54,2025-02-07T04:11:54,104,104,104.0,,flat,-0.1
2025-02-07T12:06:55,2025-02-07T04:06:55,105,105,105.0,,flat,-0.1
2025-02-07T12:01:54,2025-02-07T04:01:54,105,105,105.0,,flat,-0.1
2025-02-07T11:56:55,2025-02-07T03:56:55,105,105,105.0,,flat,-0.1
2025-02-07T11:51:54,2025-02-07T03:51:54,106,106,106.0,,flat,-0.1
2025-02-07T11:46:55,2025-02-07T03:46:55,107,107,107.0,,flat,-0.1
2025-02-07T11:41:54,2025-02-07T03:41:54,108,108,108.0,,flat,0.0
2025-02-07T11:36:54,2025-02-07T03:36:54,109,110,109.0,,flat,0.2
2025-02-07T11:31:54,2025-02-07T03:31:54,109,109,109.0,,flat,0.2
2025-02-07T11:26:55,2025-02-07T03:26:55,108,108,108.0,,flat,0.2
2025-02-07T11:21:54,2025-02-07T03:21:54,107,107,107.0,,flat,0.1
2025-02-07T11:16:54,2025-02-07T03:16:54,105,105,105.0,,flat,-0.1
2025-02-07T11:11:54,2025-02-07T03:11:54,104,104,104.0,,flat,-0.2
2025-02-07T11:06:54,2025-02-07T03:06:54,105,103,105.0,,flat,-0.2
2025-02-07T11:01:54,2025-02-07T03:01:54,106,107,106.0,,flat,-0.1
2025-02-07T10:56:54,2025-02-07T02:56:54,106,107,106.0,,flat,-0.1
2025-02-07T10:51:54,2025-02-07T02:51:54,106,105,106.0,,flat,-0.3
2025-02-07T10:46:54,2025-02-07T02:46:54,107,107,107.0,,flat,-0.2
2025-02-07T10:41:54,2025-02-07T02:41:54,108,108,108.0,,flat,-0.3
2025-02-07T10:36:55,2025-02-07T02:36:55,109,109,109.0,,flat,-0.3
2025-02-07T10:31:55,2025-02-07T02:31:55,111,111,111.0,,flat,-0.2
2025-02-07T10:26:55,2025-02-07T02:26:55,114,113,114.0,,flat,0.0
2025-02-07T10:21:54,2025-02-07T02:21:54,115,117,115.0,,flat,0.2
2025-02-07T10:16:54,2025-02-07T02:16:54,115,116,115.0,,flat,0.2
2025-02-07T10:11:54,2025-02-07T02:11:54,114,113,114.0,,flat,0.0
2025-02-07T10:06:55,2025-02-07T02:06:55,113,113,113.0,,flat,0.1
2025-02-07T10:01:55,2025-02-07T02:01:55,113,113,113.0,,flat,0.1
2025-02-07T09:56:54,2025-02-07T01:56:54,113,113,113.0,,flat,0.1
2025-02-07T09:51:54,2025-02-07T01:51:54,112,112,112.0,,flat,0.1
2025-02-07T09:46:54,2025-02-07T01:46:54,111,111,111.0,,flat,0.0
2025-02-07T09:41:55,2025-02-07T01:41:55,111,111,111.0,,flat,0.0
2025-02-07T09:36:54,2025-02-07T01:36:54,110,110,110.0,,flat,-0.1
2025-02-07T09:31:55,2025-02-07T01:31:55,110,109,110.0,,flat,-0.1
2025-02-07T09:26:54,2025-02-07T01:26:54,112,112,112.0,,flat,0.1
2025-02-07T09:21:55,2025-02-07T01:21:55,113,114,113.0,,flat,0.2
2025-02-07T09:16:55,2025-02-07T01:16:55,113,113,113.0,,flat,0.2
2025-02-07T09:11:54,2025-02-07T01:11:54,111,111,111.0,,flat,0.1
2025-02-07T09:06:55,2025-02-07T01:06:55,110,109,110.0,,flat,0.0
2025-02-07T09:01:55,2025-02-07T01:01:55,109,109,109.0,,flat,0.0
2025-02-07T08:56:54,2025-02-07T00:56:54,109,109,109.0,,flat,0.0
2025-02-07T08:51:54,2025-02-07T00:51:54,108,108,108.0,,flat,-0.1
2025-02-07T08:46:54,2025-02-07T00:46:54,108,108,108.0,,flat,-0.1
2025-02-07T08:41:54,2025-02-07T00:41:54,109,109,109.0,,flat,0.0
2025-02-07T08:36:54,2025-02-07T00:36:54,110,110,110.0,,flat,0.1
2025-02-07T08:31:54,2025-02-07T00:31:54,110,111,110.0,,flat,0.2
2025-02-07T08:26:54,2025-02-07T00:26:54,110,110,110.0,,flat,0.2
2025-02-07T08:21:55,2025-02-07T00:21:55,109,109,109.0,,flat,0.1
2025-02-07T08:16:55,2025-02-07T00:16:55,107,107,107.0,,flat,0.1
2025-02-07T08:11:55,2025-02-07T00:11:55,107,106,107.0,,flat,0.0
2025-02-07T08:06:55,2025-02-07T00:06:55,106,107,106.0,,flat,0.1
2025-02-07T08:01:54,2025-02-07T00:01:54,106,106,106.0,,flat,0.0
2025-02-07T07:56:54,2025-02-06T23:56:54,105,104,105.0,,flat,-0.1
2025-02-07T07:51:54,2025-02-06T23:51:54,104,104,104.0,,flat,-0.2
2025-02-07T07:46:54,2025-02-06T23:46:54,105,105,105.0,,flat,-0.1
2025-02-07T07:41:54,2025-02-06T23:41:54,107,107,107.0,,flat,0.0
2025-02-07T07:36:55,2025-02-06T23:36:55,108,109,108.0,,flat,0.1
2025-02-07T07:31:54,2025-02-06T23:31:54,108,108,108.0,,flat,0.0
2025-02-07T07:26:54,2025-02-06T23:26:54,108,107,108.0,,flat,-0.1
2025-02-07T07:21:55,2025-02-06T23:21:55,108,108,108.0,,flat,0.0
2025-02-07T07:16:54,2025-02-06T23:16:54,109,109,109.0,,flat,0.1
2025-02-07T07:11:54,2025-02-06T23:11:54,109,110,109.0,,flat,0.2
2025-02-07T07:06:54,2025-02-06T23:06:54,109,109,109.0,,flat,0.2
2025-02-07T07:01:54,2025-02-06T23:01:54,108,107,108.0,,flat,0.1
2025-02-07T06:56:54,2025-02-06T22:56:54,107,107,107.0,,flat,0.2
2025-02-07T06:51:55,2025-02-06T22:51:55,107,107,107.0,,flat,0.3
2025-02-07T06:46:54,2025-02-06T22:46:54,106,107,106.0,,flat,0.4
2025-02-07T06:41:54,2025-02-06T22:41:54,104,104,104.0,,flat,0.2
2025-02-07T06:36:55,2025-02-06T22:36:55,101,101,101.0,,flat,0.1
2025-02-07T06:31:55,2025-02-06T22:31:55,100,99,100.0,,flat,0.1
2025-02-07T06:26:54,2025-02-06T22:26:54,101,101,101.0,,flat,0.3
2025-02-07T06:21:55,2025-02-06T22:21:55,101,102,101.0,,flat,0.5
2025-02-07T06:16:54,2025-02-06T22:16:54,100,101,100.0,,flat,0.5
2025-02-07T06:11:54,2025-02-06T22:11:54,98,98,98.0,,flat,0.5
2025-02-07T06:06:55,2025-02-06T22:06:55,95,95,95.0,,flat,0.5
2025-02-07T06:01:55,2025-02-06T22:01:55,93,93,93.0,,flat,0.6
2025-02-07T05:56:55,2025-02-06T21:56:55,91,91,91.0,,flat,0.6
2025-02-07T05:51:55,2025-02-06T21:51:55,88,89,88.0,,flat,0.7
2025-02-07T05:46:54,2025-02-06T21:46:54,85,85,85.0,,flat,0.6
2025-02-07T05:41:54,2025-02-06T21:41:54,81,80,81.0,,flat,0.5
2025-02-07T05:36:55,2025-02-06T21:36:55,77,77,77.0,,flat,0.4
2025-02-07T05:31:54,2025-02-06T21:31:54,74,74,74.0,,flat,0.3
2025-02-07T05:26:54,2025-02-06T21:26:54,71,71,71.0,,flat,0.1
2025-02-07T05:21:55,2025-02-06T21:21:55,68,68,68.0,,flat,-0.2
2025-02-07T05:16:54,2025-02-06T21:16:54,67,66,67.0,,flat,-0.3
2025-02-07T05:11:54,2025-02-06T21:11:54,68,67,68.0,,flat,-0.3
2025-02-07T05:06:54,2025-02-06T21:06:54,70,70,70.0,,flat,-0.1
2025-02-07T05:01:55,2025-02-06T21:01:55,74,74,74.0,,flat,0.2
2025-02-07T04:56:55,2025-02-06T20:56:55,76,77,76.0,,flat,0.4
2025-02-07T04:51:55,2025-02-06T20:51:55,76,76,76.0,,flat,0.6
2025-02-07T04:46:55,2025-02-06T20:46:55,74,75,74.0,,flat,0.7
2025-02-07T04:41:55,2025-02-06T20:41:55,71,71,71.0,,flat,0.5
2025-02-07T04:36:54,2025-02-06T20:36:54,66,66,66.0,,flat,0.2
2025-02-07T04:31:55,2025-02-06T20:31:55,62,61,62.0,,flat,0.0
2025-02-07T04:26:54,2025-02-06T20:26:54,60,59,60.0,,flat,-0.1
2025-02-07T04:21:55,2025-02-06T20:21:55,60,61,60.0,,flat,-0.1
2025-02-07T04:16:55,2025-02-06T20:16:55,61,61,61.0,,flat,-0.2
2025-02-07T04:11:55,2025-02-06T20:11:55,60,60,60.0,,flat,-0.4
2025-02-07T04:06:55,2025-02-06T20:06:55,60,59,60.0,,flat,-0.5
2025-02-07T04:01:54,2025-02-06T20:01:54,62,62,62.0,,flat,-0.5
2025-02-07T03:56:55,2025-02-06T19:56:55,65,66,65.0,,flat,-0.4
2025-02-07T03:51:55,2025-02-06T19:51:55,67,68,67.0,,flat,-0.4
2025-02-07T03:46:54,2025-02-06T19:46:54,68,68,68.0,,flat,-0.5
2025-02-07T03:41:55,2025-02-06T19:41:55,69,69,69.0,,flat,-0.7
2025-02-07T03:36:54,2025-02-06T19:36:54,71,71,71.0,,flat,-0.9
2025-02-07T03:31:55,2025-02-06T19:31:55,75,74,75.0,,flat,-0.9
2025-02-07T03:26:55,2025-02-06T19:26:55,80,80,80.0,,flat,-0.7
2025-02-07T03:21:54,2025-02-06T19:21:54,85,85,85.0,,flat,-0.6
2025-02-07T03:16:54,2025-02-06T19:16:54,91,91,91.0,,flat,-0.3
2025-02-07T03:11:55,2025-02-06T19:11:55,95,96,95.0,,flat,0.0
2025-02-07T03:06:55,2025-02-06T19:06:55,97,98,97.0,,flat,0.1
2025-02-07T03:01:55,2025-02-06T19:01:55,98,98,98.0,,flat,0.2
2025-02-07T02:56:54,2025-02-06T18:56:54,97,97,97.0,,flat,0.3
2025-02-07T02:51:55,2025-02-06T18:51:55,97,97,97.0,,flat,0.3
2025-02-07T02:46:54,2025-02-06T18:46:54,95,96,95.0,,flat,0.3
2025-02-07T02:41:55,2025-02-06T18:41:55,93,92,93.0,,flat,0.1
2025-02-07T02:36:54,2025-02-06T18:36:54,92,92,92.0,,flat,0.1
2025-02-07T02:31:54,2025-02-06T18:31:54,91,91,91.0,,flat,0.1
2025-02-07T02:26:55,2025-02-06T18:26:55,90,90,90.0,,flat,0.2
2025-02-07T02:21:54,2025-02-06T18:21:54,90,90,90.0,,flat,0.2
2025-02-07T02:16:55,2025-02-06T18:16:55,89,89,89.0,,flat,0.1
2025-02-07T02:11:55,2025-02-06T18:11:55,87,87,87.0,,flat,0.0
2025-02-07T02:06:55,2025-02-06T18:06:55,86,85,86.0,,flat,-0.1
2025-02-07T02:01:55,2025-02-06T18:01:55,85,85,85.0,,flat,-0.2
2025-02-07T01:56:55,2025-02-06T17:56:55,86,86,86.0,,flat,-0.2
2025-02-07T01:51:54,2025-02-06T17:51:54,87,87,87.0,,flat,-0.3
2025-02-07T01:46:55,2025-02-06T17:46:55,88,87,88.0,,flat,-0.3
2025-02-07T01:41:55,2025-02-06T17:41:55,89,89,89.0,,flat,-0.2
2025-02-07T01:36:55,2025-02-06T17:36:55,91,92,91.0,,flat,-0.1
2025-02-07T01:31:54,2025-02-06T17:31:54,92,93,92.0,,flat,-0.2
2025-02-07T01:26:54,2025-02-06T17:26:54,93,92,93.0,,flat,-0.2
2025-02-07T01:21:55,2025-02-06T17:21:55,94,94,94.0,,flat,-0.2
2025-02-07T01:16:54,2025-02-06T17:16:54,95,96,95.0,,flat,-0.1
2025-02-07T01:11:55,2025-02-06T17:11:55,96,95,96.0,,flat,-0.2
2025-02-07T01:06:54,2025-02-06T17:06:54,96,96,96.0,,flat,-0.2
2025-02-07T01:01:55,2025-02-06T17:01:55,98,98,98.0,,flat,-0.1
2025-02-07T00:56:54,2025-02-06T16:56:54,99,99,99.0,,flat,-0.1
2025-02-07T00:51:54,2025-02-06T16:51:54,101,101,101.0,,flat,0.1
2025-02-07T00:46:55,2025-02-06T16:46:55,102,102,102.0,,flat,0.1
2025-02-07T00:41:54,2025-02-06T16:41:54,101,102,101.0,,flat,0.2
2025-02-07T00:36:55,2025-02-06T16:36:55,100,100,100.0,,flat,0.1
